"LANG","complexityoflanguages","costoflanguages","type","minimal"
"fl5045",4,2.97088783630214,"Not Haspel-ok",1.30323292973433
"fl5046",11,2.19382633412077,"Not Haspel-ok",1.06297064235308
"fl5047",6,2.81682470847054,"Not Haspel-ok",1.4387133373099
"fl5048",4,4.0735256942689,"Not Haspel-ok",2.37163493347363
"fl5049",11,2.08851315296739,"Not Haspel-ok",0.957664653220265
"fl5050",18,2.3704609951553,"Not Haspel-ok",1.35254484742506
"fl5051",22,2.48852560101173,"Not Haspel-ok",1.50425737347943
"fl5052",9,4.45633982586724,"Not Haspel-ok",3.25869953049498
"fl5053",13,2.8451647404775,"Not Haspel-ok",1.75916114068962
"fl5054",17,3.09580949795308,"Not Haspel-ok",2.06758443190994
"fl5055",18,1.82356164190855,"Not Haspel-ok",0.80566629809322
"fl5056",8,2.89985110325725,"Not Haspel-ok",1.65842469886532
"fl5058",4,2.0245200899486,"Not Haspel-ok",0.378781552732448
"fl5059",16,2.43690239307291,"Not Haspel-ok",1.39735872790526
"fl5060",29,2.39329094992029,"Not Haspel-ok",1.45063861025464
"fl5061",15,1.91275635318226,"Not Haspel-ok",0.859425272694155
"fl5062",18,2.56878799264154,"Not Haspel-ok",1.55086792574472
"fl5063",12,2.39585705288518,"Not Haspel-ok",1.28943703079651
"fl5064",4,3.59495605655331,"Not Haspel-ok",1.90954016462173
"fl5065",7,3.13232420687827,"Not Haspel-ok",1.83204746221236
"fl5066",18,2.57194839888717,"Not Haspel-ok",1.55402827763442
"fl5067",10,2.69555545897072,"Not Haspel-ok",1.53519582706746
"fl5068",12,2.29032124885262,"Not Haspel-ok",1.18390128203006
"fl5069",12,2.60216139774243,"Not Haspel-ok",1.49557931820835
"fl5070",10,3.04606327393769,"Not Haspel-ok",1.88560223189287
"fl5071",4,4.110081398217,"Not Haspel-ok",2.40679022325846
"fl5072",5,8.50796499887817,"Not Haspel-ok",4.57682576797518
"fl5074",20,2.06426381305867,"Not Haspel-ok",1.06410637957528
"fl5075",2,5.49663928304705,"Not Haspel-ok",1.29972769665242
"fl5076",21,2.3534580245943,"Not Haspel-ok",1.36286730316519
"fl5077",12,3.5180972760126,"Not Haspel-ok",2.41105948677859
"fl5078",18,2.2520035114973,"Not Haspel-ok",1.23409030550057
"fl5079",18,2.49979692820474,"Not Haspel-ok",1.48187810566057
"fl5080",15,2.08679375720527,"Not Haspel-ok",1.03346179207549
"fl5081",20,2.52352706818686,"Not Haspel-ok",1.52334111706305
"fl5083",15,1.87000437275987,"Not Haspel-ok",0.8166735672683
"fl5084",9,2.91948765112004,"Not Haspel-ok",1.72309605882031
"fl5085",4,4.00423459665467,"Not Haspel-ok",2.30493404623746
"fl5088",13,2.56266303429648,"Not Haspel-ok",1.47665943461806
"fl5089",10,2.51358225092034,"Not Haspel-ok",1.35329072227456
"fl5090",15,2.1729031837372,"Not Haspel-ok",1.11957088261326
"fl5091",18,2.11464916245288,"Not Haspel-ok",1.09674016306831
"fl5092",3,4.50496081995055,"Not Haspel-ok",2.0474698403956
"fl5093",3,4.55250905328505,"Not Haspel-ok",2.06333001919236
"fl5094",21,3.03496026092098,"Not Haspel-ok",2.04387128298527
"fl5095",5,3.35200493522517,"Not Haspel-ok",1.85677818544252
"fl5096",4,4.05556544416476,"Not Haspel-ok",2.35435360907244
"fl5097",21,2.22016047036457,"Not Haspel-ok",1.22973175548391
"fl5098",17,3.05617816623191,"Not Haspel-ok",2.02796503707306
"fl5099",1,5.17602283539486,"Not Haspel-ok",0.260550089249321
"fl5100",8,2.80090375569982,"Not Haspel-ok",1.55963399818842
"fl5101",10,2.4439390977878,"Not Haspel-ok",1.28367874089298
"fl5102",19,2.2331150988893,"Not Haspel-ok",1.22476296985461
"fl5103",12,2.51207199973693,"Not Haspel-ok",1.40556681664339
"fl5104",15,2.72743674637345,"Not Haspel-ok",1.67410310951283
"fl5105",17,4.37753283575475,"Not Haspel-ok",3.34907401202853
"fl5107",3,4.10282579575174,"Not Haspel-ok",1.87840900348644
"fl5108",7,2.24174129745687,"Not Haspel-ok",0.943476306348631
"fl5109",3,4.10282579575174,"Not Haspel-ok",1.87840900348644
"fl5110",2,5.49663928304705,"Not Haspel-ok",1.29972769665242
"fl5111",12,3.11586102624808,"Not Haspel-ok",2.00897220394233
"fl5112",11,1.90905333621337,"Not Haspel-ok",0.778221576624197
"fl5113",16,3.17830414995789,"Not Haspel-ok",2.13869763364407
"fl5114",11,2.09253813727317,"Not Haspel-ok",0.961689333703322
"fl5116",10,2.31310634944318,"Not Haspel-ok",1.15291473279738
"fl5117",9,1.93707546036771,"Not Haspel-ok",0.741458332234052
"fl5118",8,2.55557999005655,"Not Haspel-ok",1.31458854295253
"fl5119",17,2.33256407376381,"Not Haspel-ok",1.30469638401221
"fl5121",9,2.76682069154546,"Not Haspel-ok",1.57054819777207
"fl5122",18,2.20748191121348,"Not Haspel-ok",1.18956996232877
"fl5123",14,2.04411545233853,"Not Haspel-ok",0.975863970228821
"fl5125",7,2.25340964743479,"Not Haspel-ok",0.95511047305233
"fl5127",6,3.73485891277419,"Not Haspel-ok",2.35271630878874
"fl5128",16,2.30635824150144,"Not Haspel-ok",1.26683325976025
"fl5129",16,2.24002042559111,"Not Haspel-ok",1.20050649502797
"fl5130",22,2.76694547086738,"Not Haspel-ok",1.78251929067874
"fl5131",23,2.10131046831297,"Not Haspel-ok",1.12446659100708
"fl5132",2,12.3076923076923,"Not Haspel-ok",1.72136249760446
"fl5133",11,2.93989506828019,"Not Haspel-ok",1.80871317865662
"fl5134",9,2.75204110983283,"Not Haspel-ok",1.55578138636189
"fl5137",3,7.72622751251183,"Not Haspel-ok",2.53078918444508
"fl5138",26,2.14273066006067,"Not Haspel-ok",1.17972833486103
"fl5139",27,2.50840984394128,"Not Haspel-ok",1.55543166153196
"fl5140",2,3.70665044227079,"Not Haspel-ok",0.811486212647542
"fl5141",8,3.02091363451857,"Not Haspel-ok",1.77931925156805
"fl5142",2,3.64584109017798,"Not Haspel-ok",0.783222284044177
"fl5143",10,1.48302011461686,"Not Haspel-ok",0.323529946646966
"fl5145",27,1.95248243646891,"Not Haspel-ok",1.00307967348679
"fl5146",9,2.74923889539982,"Not Haspel-ok",1.55298162058313
"fl5147",15,2.23905761939218,"Not Haspel-ok",1.18572509328492
"fl5148",4,3.52339691600107,"Not Haspel-ok",1.84019860619959
"fl5149",11,1.84948247794561,"Not Haspel-ok",0.718658123327081
"fl5150",8,3.15084847772229,"Not Haspel-ok",1.90909749267611
"fl5151",10,2.43636139371042,"Not Haspel-ok",1.27610463373616
"fl5152",7,2.30063788726517,"Not Haspel-ok",1.00220847335443
"fl5154",18,2.63127103016894,"Not Haspel-ok",1.61334992813865
"fl5159",19,2.09079416846827,"Not Haspel-ok",1.08245081089292
"fl5160",14,2.14370073999342,"Not Haspel-ok",1.07544394744423
"fl5161",21,2.64241202464168,"Not Haspel-ok",1.65155985108034
"fl5162",15,2.36974144602818,"Not Haspel-ok",1.31640854193643
"fl5163",5,3.67597393331114,"Not Haspel-ok",2.17746007572637
"fl5164",5,1.69611307420495,"Not Haspel-ok",0.215811721070103
"fl5165",13,1.98503660196089,"Not Haspel-ok",0.899033002720409
"fl5166",23,2.59911652443019,"Not Haspel-ok",1.62135454483388
"fl5167",6,4.20429969305594,"Not Haspel-ok",2.81998403822001
"fl5168",15,2.52413297450355,"Not Haspel-ok",1.47079971040894
"fl5169",1,4.13457337244867,"Not Haspel-ok",0.030466453569879
"fl5170",12,2.45771876184558,"Not Haspel-ok",1.35126492944815
"fl5171",16,2.52389915979119,"Not Haspel-ok",1.48434486832278
"fl5172",9,2.41656868712659,"Not Haspel-ok",1.22068196700334
"fl5173",2,3.68451044145745,"Not Haspel-ok",0.801325254401686
"fl5174",4,3.32572460311053,"Not Haspel-ok",1.64838875992634
"fl5175",23,2.42681392290586,"Not Haspel-ok",1.44929841728327
"fl5176",27,2.13851218717234,"Not Haspel-ok",1.18754156990932
"fl5177",6,3.43446871143046,"Not Haspel-ok",2.05367195227648
"fl5178",9,2.21235936776015,"Not Haspel-ok",1.01656935115442
"fl5179",3,4.10282579575174,"Not Haspel-ok",1.87840900348644
"fl5181",12,2.61251426598309,"Not Haspel-ok",1.50592393882929
"fl5182",2,8.7527352297593,"Not Haspel-ok",1.59479516373303
"fl5183",5,2.25388502986156,"Not Haspel-ok",0.768864597326257
"fl5184",20,2.12032508522738,"Not Haspel-ok",1.12016291768181
"fl5185",8,1.83991520624521,"Not Haspel-ok",0.599865683076826
"fl5186",2,3.64584109017798,"Not Haspel-ok",0.783222284044177
"fl5187",18,1.9018373594215,"Not Haspel-ok",0.883937459466044
"fl5188",5,1.9964226450876,"Not Haspel-ok",0.513622865007031
"fl5189",19,2.42058808779414,"Not Haspel-ok",1.41222710266396
"fl5190",10,1.94704245708014,"Not Haspel-ok",0.787164559219992
"fl5191",15,1.99096008202563,"Not Haspel-ok",0.937628563394461
"fl5192",16,2.49526579200266,"Not Haspel-ok",1.45571485777024
"fl5193",14,3.01210237541854,"Not Haspel-ok",1.94379235619305
"fl5195",8,3.71130431236812,"Not Haspel-ok",2.4688250788809
"fl5196",22,2.46381584799676,"Not Haspel-ok",1.47956450997896
"fl5197",23,2.78251590167648,"Not Haspel-ok",1.80454325080183
"fl5198",15,2.7075435898386,"Not Haspel-ok",1.65420998540876
"fl5200",22,2.11929124306084,"Not Haspel-ok",1.13535195402237
"fl5201",17,2.10498447576394,"Not Haspel-ok",1.07732133230428
"fl5202",7,1.88200800599028,"Not Haspel-ok",0.584511397077988
"fl5204",9,1.81477767761938,"Not Haspel-ok",0.61928665388425
"fl5205",7,5.14814621813405,"Not Haspel-ok",3.84307653116466
"fl5206",12,1.95317336803406,"Not Haspel-ok",0.846753670069291
"fl5207",2,3.68451044145745,"Not Haspel-ok",0.801325254401686
"fl5209",10,2.30150872416664,"Not Haspel-ok",1.14132396120449
"fl5210",10,1.93358871646086,"Not Haspel-ok",0.773728001619428
"fl5211",3,3.05732484076433,"Not Haspel-ok",1.0653193801815
"fl5212",23,2.22417702777515,"Not Haspel-ok",1.24703848152568
"fl5213",24,3.15057025912797,"Not Haspel-ok",2.17967721319929
"fl5214",13,2.17788456171154,"Not Haspel-ok",1.09188096227332
"fl5215",12,2.71939178202649,"Not Haspel-ok",1.61272249757595
"fl5216",13,2.04987930468355,"Not Haspel-ok",0.963875705367753
"fl5217",10,2.37501559434289,"Not Haspel-ok",1.21478960521383
"fl5218",19,2.15303827019333,"Not Haspel-ok",1.14469080806456
"fl5219",27,2.54948671931302,"Not Haspel-ok",1.5963428384965
"fl5221",12,3.72793104202674,"Not Haspel-ok",2.62083368692684
"fl5223",12,2.09834454268026,"Not Haspel-ok",0.991924706543699
"fl5224",3,5.70265536990581,"Not Haspel-ok",2.31968476348324
"fl5225",7,3.00318451451764,"Not Haspel-ok",1.70317382566169
"fl5226",16,2.46062922488073,"Not Haspel-ok",1.42108253255326
"fl5227",10,2.76479650302419,"Not Haspel-ok",1.60441501442338
"fl5228",22,2.72589780700295,"Not Haspel-ok",1.74149174068201
"fl5229",2,3.64584109017798,"Not Haspel-ok",0.783222284044177
"fl5230",4,4.10282579575174,"Not Haspel-ok",2.39981441631
"fl5231",25,3.03432227958621,"Not Haspel-ok",2.06987769452353
"fl5233",27,2.17425314203395,"Not Haspel-ok",1.22303569225121
"fl5234",16,1.62348696084232,"Not Haspel-ok",0.584195796735245
"fl5235",1,4.27822439706397,"Not Haspel-ok",0.0696991678177844
"fl5236",4,5.19024788330103,"Not Haspel-ok",3.2029581262677
"fl5238",24,2.50271245629809,"Not Haspel-ok",1.53272263880951
"fl5239",25,2.28441310910415,"Not Haspel-ok",1.32252336502869
"fl5240",12,2.23818748983087,"Not Haspel-ok",1.13176755411265
"fl5241",12,2.26173041663258,"Not Haspel-ok",1.15531046652043
"fl5244",12,2.71551380339566,"Not Haspel-ok",1.60884720051146
"fl5245",1,4.27822439706397,"Not Haspel-ok",0.0696991678177844
"fl5246",18,2.92288599468261,"Not Haspel-ok",1.90496095957789
"fl5248",2,4.55250905328505,"Not Haspel-ok",1.10663132976599
"fl5250",12,1.89317597453444,"Not Haspel-ok",0.786756348565923
"fl5251",11,2.52601290036877,"Not Haspel-ok",1.39514163670998
"fl5252",12,2.01634014757194,"Not Haspel-ok",0.90992038406768
"fl5253",31,2.16458428648315,"Not Haspel-ok",1.22976614051
"fl5254",18,2.72344613918546,"Not Haspel-ok",1.70552364859525
"fl5255",15,2.10780558567699,"Not Haspel-ok",1.0544735334988
"fl5258",14,2.1717802996911,"Not Haspel-ok",1.10352218300666
"fl5259",9,3.17890961001659,"Not Haspel-ok",1.98235769196499
"fl5261",14,2.95253024032056,"Not Haspel-ok",1.88425111004266
"fl5262",24,2.87684290707505,"Not Haspel-ok",1.90625663989626
"fl5263",12,2.10818979906223,"Not Haspel-ok",1.00176995500512
"fl5264",18,2.84677061683155,"Not Haspel-ok",1.82884648734612
"fl5265",12,2.22247551901917,"Not Haspel-ok",1.11605559324498
"fl5266",23,2.05765914816076,"Not Haspel-ok",1.08093606711087
"fl5267",5,2.25427835786269,"Not Haspel-ok",0.769254549800466
"fl5268",8,2.50875950791448,"Not Haspel-ok",1.26782503756739
"fl5270",19,3.62216328575019,"Not Haspel-ok",2.61377570350731
"fl5271",10,3.12473450298211,"Not Haspel-ok",1.96420272225993
"fl5272",13,2.33336828624703,"Not Haspel-ok",1.24736468669391
"fl5273",20,2.42652826587943,"Not Haspel-ok",1.42634680813448
"fl5275",3,4.51282051282051,"Not Haspel-ok",2.05013795244213
"fl5276",4,4.00423459665467,"Not Haspel-ok",2.30493404623746
"fl5277",13,2.17497478377453,"Not Haspel-ok",1.08897118433878
"fl5279",10,2.9631476103745,"Not Haspel-ok",1.802712802615
"fl5280",10,2.00376724810442,"Not Haspel-ok",0.843822923281416
"fl5281",6,3.31274692986835,"Not Haspel-ok",1.9324949955881
"fl5284",23,1.76365020410359,"Not Haspel-ok",0.788088923474591
"fl5285",21,2.61363644382209,"Not Haspel-ok",1.6228061345706
"fl5286",27,2.43452547944,"Not Haspel-ok",1.48186841129647
"fl5287",11,1.84225206419858,"Not Haspel-ok",0.711428692746141
"fl5288",10,1.97755090029286,"Not Haspel-ok",0.81763613099391
"fl5289",7,3.13232420687827,"Not Haspel-ok",1.83204746221236
"fl5290",5,4.00423459665467,"Not Haspel-ok",2.50223620852088
"fl5291",8,1.87015973981636,"Not Haspel-ok",0.630056283170465
"fl5292",11,2.19382633412077,"Not Haspel-ok",1.06297064235308
"fl5294",26,2.09025808274154,"Not Haspel-ok",1.12727898639174
"fl5295",25,2.69172429111168,"Not Haspel-ok",1.72817228947448
"fl5296",9,2.09127067714883,"Not Haspel-ok",0.895543618906721
"fl5297",19,2.39003344251854,"Not Haspel-ok",1.38167373684628
"fl5298",3,4.10282579575174,"Not Haspel-ok",1.87840900348644
"fl5299",13,2.45814752530511,"Not Haspel-ok",1.37214392567861
"fl5303",15,2.11627330977917,"Not Haspel-ok",1.06294122349356
"fl5304",7,2.75119419008018,"Not Haspel-ok",1.45175371486124
"fl5309",25,2.43478325372766,"Not Haspel-ok",1.47217295927789
"fl5310",19,2.00445589902575,"Not Haspel-ok",0.996119084047672
"fl5311",17,4.00216922153516,"Not Haspel-ok",2.97375799269918
"fl5312",3,3.41099988243337,"Not Haspel-ok",1.37507794891375
"fl5313",5,4.48880426996573,"Not Haspel-ok",2.98134073140994
"fl5315",5,2.92270887733138,"Not Haspel-ok",1.43163984392497
"fl5316",24,2.37330226937048,"Not Haspel-ok",1.40359271812201
"fl5319",3,4.10282579575174,"Not Haspel-ok",1.87840900348644
"fl5320",5,3.74886662125663,"Not Haspel-ok",2.24959079598103
"fl5321",14,2.11057269856952,"Not Haspel-ok",1.04231755995913
"fl5322",20,2.1407011689926,"Not Haspel-ok",1.14053739611093
"fl5324",19,2.18730081940534,"Not Haspel-ok",1.17895128284799
"fl5326",14,2.0264639935241,"Not Haspel-ok",0.958213567849098
"fl5328",9,2.77206896211929,"Not Haspel-ok",1.57579199118667
"fl5329",4,9.06181121226641,"Not Haspel-ok",3.60786989163403
"fl5331",10,3.81174289201794,"Not Haspel-ok",2.65077173496771
"fl5333",4,4.10282579575174,"Not Haspel-ok",2.39981441631
"fl5334",12,2.33244880376569,"Not Haspel-ok",1.22602881374116
"fl5335",7,2.12227488084439,"Not Haspel-ok",0.824219162677011
"fl5336",17,2.14793738228144,"Not Haspel-ok",1.12022927339607
"fl5337",7,2.98450571912275,"Not Haspel-ok",1.6845368860034
"fl5338",24,2.30481328929917,"Not Haspel-ok",1.33527402587278
"fl5339",3,4.50496081995055,"Not Haspel-ok",2.0474698403956
"fl5340",6,4.12661751645166,"Not Haspel-ok",2.74266809779066
"fl5341",17,3.55881741658861,"Not Haspel-ok",2.53048059030665
"fl5343",14,2.71040631590816,"Not Haspel-ok",1.64213156483886
"fl5344",5,3.35200493522517,"Not Haspel-ok",1.85677818544252
"fl5347",15,2.3777330458172,"Not Haspel-ok",1.32440012103116
"fl5348",12,2.22033519848382,"Not Haspel-ok",1.11391527408593
"fl5349",12,2.13229877781832,"Not Haspel-ok",1.02587891500741
"fl5350",3,4.10282579575174,"Not Haspel-ok",1.87840900348644
"fl5351",20,2.98767218650073,"Not Haspel-ok",1.98747080478949
"fl5353",11,2.98295509287984,"Not Haspel-ok",1.85174761646497
"fl5355",2,3.70665044227079,"Not Haspel-ok",0.811486212647542
"fl5356",8,2.33776939369985,"Not Haspel-ok",1.09708429177926
"fl5357",6,3.40958183195231,"Not Haspel-ok",2.02889228495395
"fl5359",18,3.12753343980456,"Not Haspel-ok",2.10960629386088
"fl5360",16,2.41094122790555,"Not Haspel-ok",1.3714009949619
"fl5361",11,2.38997088296846,"Not Haspel-ok",1.25910500311594
"fl5362",18,2.48627819128796,"Not Haspel-ok",1.46835962627469
"fl5363",12,2.24129342504347,"Not Haspel-ok",1.13487348739211
"fl5364",17,2.51947229613834,"Not Haspel-ok",1.49148328016651
"fl5366",16,2.46721934122241,"Not Haspel-ok",1.42767182595602
"fl5367",4,4.05556544416476,"Not Haspel-ok",2.35435360907244
"fl5369",1,4.27822439706397,"Not Haspel-ok",0.0696991678177844
"fl5371",19,3.02896737341215,"Not Haspel-ok",2.02058896826261
"fl5372",18,2.31541780105119,"Not Haspel-ok",1.29750295343885
"fl5373",8,1.88999331589859,"Not Haspel-ok",0.649857214137915
"fl5375",15,3.90736819748137,"Not Haspel-ok",2.85403344570517
"fl5377",21,2.2623779962772,"Not Haspel-ok",1.27189429919267
"fl5379",7,2.62076318499727,"Not Haspel-ok",1.32161721193657
"fl5381",25,2.16080693102595,"Not Haspel-ok",1.19964444264092
"fl5382",23,2.50252667083721,"Not Haspel-ok",1.5248960049596
"fl5383",17,1.55668222488126,"Not Haspel-ok",0.530233175699784
"fl5384",22,2.92382193288698,"Not Haspel-ok",1.93932672472385
"fl5385",9,3.13232420687827,"Not Haspel-ok",1.93579791469262
"fl5386",7,2.23366973187483,"Not Haspel-ok",0.935417989268202
"fl5387",9,2.4095391098922,"Not Haspel-ok",1.21366241027451
"fl5389",10,2.56071806398048,"Not Haspel-ok",1.40040719662393
"fl5390",9,1.9429583093973,"Not Haspel-ok",0.74733615518358
"fl5391",27,2.2895027397211,"Not Haspel-ok",1.3375788987776
"fl5392",6,3.18344330585609,"Not Haspel-ok",1.80375948956058
"fl5393",14,2.2998658883436,"Not Haspel-ok",1.2316024974379
"fl5397",24,2.53941105764797,"Not Haspel-ok",1.56935016466509
"fl5399",9,2.79782238865549,"Not Haspel-ok",1.60152387326076
"fl5400",12,2.96029758213381,"Not Haspel-ok",1.85348370739783
"fl5401",25,2.09790555079959,"Not Haspel-ok",1.13717367360218
"fl5402",25,2.77938789686257,"Not Haspel-ok",1.81557547410689
"fl5403",9,3.44715169728682,"Not Haspel-ok",2.25034852736605
"fl5404",4,5.19024788330103,"Not Haspel-ok",3.2029581262677
"fl5405",5,8.50796499887817,"Not Haspel-ok",4.57682576797518
"fl5406",14,2.41960490462311,"Not Haspel-ok",1.35133748738784
"fl5407",21,1.82674990928491,"Not Haspel-ok",0.837100056381892
"fl5409",22,2.53234137480602,"Not Haspel-ok",1.54804452374246
"fl5410",17,2.87430327200956,"Not Haspel-ok",1.84615149495445
"fl5411",8,2.74927818857645,"Not Haspel-ok",1.50808859716242
"fl5414",25,2.014807694735,"Not Haspel-ok",1.05472316917163
"fl5417",19,1.90359498670694,"Not Haspel-ok",0.89526741293564
"fl5418",14,3.61523099371653,"Not Haspel-ok",2.54659890902788
"fl5419",5,3.59495605655331,"Not Haspel-ok",2.09727716335976
"fl5420",13,2.668022753882,"Not Haspel-ok",1.58201915415819
"fl5421",16,2.09559120466092,"Not Haspel-ok",1.05610613581687
"fl5422",5,2.42414068074787,"Not Haspel-ok",0.937629102169409
"fl5423",6,2.15102291949926,"Not Haspel-ok",0.775691638081007
"fl5424",10,2.20797288175929,"Not Haspel-ok",1.04784893866192
"fl5428",24,2.18390029939892,"Not Haspel-ok",1.21470848680284
"fl5429",3,4.50496081995055,"Not Haspel-ok",2.0474698403956
"fl5432",5,3.59495605655331,"Not Haspel-ok",2.09727716335976
"fl5433",18,2.42783809613799,"Not Haspel-ok",1.40992070122248
"fl5434",4,11.0670241286863,"Not Haspel-ok",3.68637694596508
"fl5435",2,3.68451044145745,"Not Haspel-ok",0.801325254401686
"fl5436",3,4.48243346007605,"Not Haspel-ok",2.03971640853377
"fl5437",12,2.10927640569285,"Not Haspel-ok",1.00285656077109
"fl5439",18,2.4075137881008,"Not Haspel-ok",1.38959682318768
"fl5442",20,2.21193299077434,"Not Haspel-ok",1.21176403011685
"fl5445",8,2.24409691539426,"Not Haspel-ok",1.00358442426481
"fl5446",12,2.29604584950999,"Not Haspel-ok",1.18962587943809
"fl5447",6,3.29197338553764,"Not Haspel-ok",1.91180755346341
"fl5448",19,1.92859459093361,"Not Haspel-ok",0.920264537806067
"fl5451",3,5.03786369071343,"Not Haspel-ok",2.19507681531224
"fl5452",13,2.27920055910603,"Not Haspel-ok",1.19319695958954
"fl5454",20,2.14185038586125,"Not Haspel-ok",1.14168652414517
"fl5458",32,2.61044875061651,"Not Haspel-ok",1.67010232153121
"fl5459",3,7.72622751251183,"Not Haspel-ok",2.53078918444508
"fl5460",3,4.52709030100335,"Not Haspel-ok",2.05493446749724
"fl5462",2,3.70665044227079,"Not Haspel-ok",0.811486212647542
"fl5463",11,1.9219861814205,"Not Haspel-ok",0.791152961528903
"fl5464",7,3.5934515811621,"Not Haspel-ok",2.29209461514964
"fl5465",27,2.12787987695618,"Not Haspel-ok",1.17698557115256
"fl5466",12,2.25849754953702,"Not Haspel-ok",1.15207760136657
"fl5468",28,1.76583507651314,"Not Haspel-ok",0.825472909921267
"fl5470",12,1.96958813222081,"Not Haspel-ok",0.863168416302223
"fl5471",24,2.60055452268506,"Not Haspel-ok",1.63038231061298
"fl5473",13,1.8424135374218,"Not Haspel-ok",0.756409938392414
"fl5474",10,4.38847996661313,"Not Haspel-ok",3.22725173350701
"fl5475",8,2.9274059911483,"Not Haspel-ok",1.68593923429681
"fl5476",21,1.81601906907568,"Not Haspel-ok",0.826400839944996
"fl5477",22,1.95601620852881,"Not Haspel-ok",0.972302006845539
"fl5481",15,4.12595422600098,"Not Haspel-ok",3.07261936169152
"fl5482",6,3.67597393331114,"Not Haspel-ok",2.29409101858363
"fl5483",3,4.48243346007605,"Not Haspel-ok",2.03971640853377
"fl5484",8,2.50319581959369,"Not Haspel-ok",1.26226840061482
"fl5486",18,1.99619657914362,"Not Haspel-ok",0.978292156061499
"fl5487",4,4.110081398217,"Not Haspel-ok",2.40679022325846
"fl5488",15,2.94064447707098,"Not Haspel-ok",1.88731053555845
"fl5490",5,3.71958263345552,"Not Haspel-ok",2.22061609881801
"fl5491",11,2.17496155135833,"Not Haspel-ok",1.04410704123571
"fl5492",1,5.17602283539486,"Not Haspel-ok",0.260550089249321
"fl5493",22,2.660041155208,"Not Haspel-ok",1.67566941776313
"fl5494",4,3.68530388158295,"Not Haspel-ok",1.99700567838576
"fl5495",4,5.89259245182623,"Not Haspel-ok",3.33701116161266
"fl5496",20,2.94674893850162,"Not Haspel-ok",1.94654862149367
"fl5500",19,2.40844841452661,"Not Haspel-ok",1.40008793105221
"fl5501",13,1.97040741154863,"Not Haspel-ok",0.884403812326668
"fl5502",9,2.27358860486094,"Not Haspel-ok",1.07777213690209
"fl5504",18,1.81500978468198,"Not Haspel-ok",0.79711499285802
"fl5505",26,2.94903105329391,"Not Haspel-ok",1.98582612048802
"fl5506",8,4.02641203329332,"Not Haspel-ok",2.78349594966638
"fl5507",25,2.4462156331653,"Not Haspel-ok",1.48355651698737
"fl5513",7,2.09791228326694,"Not Haspel-ok",0.799906706237851
"fl5515",5,1.97536930683947,"Not Haspel-ok",0.492762442094963
