"LANG","complexityoflanguages","costoflanguages","type","minimal"
"fl1032",21,2.41223819275573,"Haspel-ok",1.42158567815107
"fl1033",2,5.49663928304705,"Haspel-ok",1.29972769665242
"fl1034",19,1.66806676320656,"Haspel-ok",0.659771771531396
"fl1035",14,1.89255320172235,"Haspel-ok",0.8243122641176
"fl1036",6,1.88217881651001,"Haspel-ok",0.507951564821343
"fl1037",5,2.92127897738303,"Haspel-ok",1.43022283939101
"fl1038",5,5.05393441918432,"Haspel-ok",3.53952654662204
"fl1039",13,2.34388388485112,"Haspel-ok",1.25788028529125
"fl104",14,2.10974241715191,"Haspel-ok",1.0414873213454
"fl1040",14,2.20040899820498,"Haspel-ok",1.13214959910991
"fl1041",19,1.71971982797448,"Haspel-ok",0.711415844086826
"fl1042",9,2.96726436308079,"Haspel-ok",1.77083971639587
"fl1043",16,3.08546639123767,"Haspel-ok",2.04586525026371
"fl1044",7,2.62070433021015,"Haspel-ok",1.32155850314515
"fl1045",12,2.06546789076716,"Haspel-ok",0.959048082258205
"fl1046",12,3.60139800532048,"Haspel-ok",2.49433536998369
"fl1047",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl1048",4,2.75541851818264,"Haspel-ok",1.09319765077872
"fl1049",4,3.59495605655331,"Haspel-ok",1.90954016462173
"fl105",3,3.05732484076433,"Haspel-ok",1.0653193801815
"fl1050",16,2.66198423619905,"Haspel-ok",1.62241541799653
"fl1051",7,2.51027848327539,"Haspel-ok",1.21139337509792
"fl1052",16,1.83266019569602,"Haspel-ok",0.79325464894687
"fl1053",9,2.27223267600067,"Haspel-ok",1.0764167612352
"fl1054",10,2.46679342511037,"Haspel-ok",1.30652247253939
"fl1055",6,3.05732484076433,"Haspel-ok",1.67818406711672
"fl1056",17,1.49611364053352,"Haspel-ok",0.469972299962537
"fl1057",20,1.97145480151303,"Haspel-ok",0.971306406377108
"fl1058",6,2.4789990179524,"Haspel-ok",1.10231200881415
"fl1059",4,2.68081793530383,"Haspel-ok",1.02041016916601
"fl106",7,2.11981593811829,"Haspel-ok",0.8217651459953
"fl1060",15,2.46168124844523,"Haspel-ok",1.40834812046612
"fl1061",8,2.84538370121467,"Haspel-ok",1.60404113676807
"fl1062",10,2.48177542900765,"Haspel-ok",1.32149772933639
"fl1063",12,2.21433733081089,"Haspel-ok",1.10791741029819
"fl1064",21,1.57664577550733,"Haspel-ok",0.588032650597367
"fl1065",19,1.96134422399507,"Haspel-ok",0.953011119702137
"fl1066",19,1.75729766518201,"Haspel-ok",0.748987918720109
"fl1067",17,2.69829753093291,"Haspel-ok",1.67021784583651
"fl1068",16,1.90599236174576,"Haspel-ok",0.866559784182239
"fl1069",16,1.99050810176876,"Haspel-ok",0.951049540662243
"fl107",7,2.61456041530557,"Haspel-ok",1.31542990066597
"fl1070",16,1.96854772407233,"Haspel-ok",0.929095459966327
"fl1071",13,2.09076049493691,"Haspel-ok",1.00475689557863
"fl1072",19,2.16276066758415,"Haspel-ok",1.15441260429929
"fl1073",9,2.77206896211929,"Haspel-ok",1.57579199118667
"fl1074",18,2.28029876297277,"Haspel-ok",1.26238480411532
"fl1075",23,2.02095440946463,"Haspel-ok",1.0443407060798
"fl1076",5,2.32486811748724,"Haspel-ok",0.839226230409483
"fl1077",17,1.73481116517305,"Haspel-ok",0.707761653952063
"fl1078",22,1.83004751186757,"Haspel-ok",0.846566262112751
"fl1079",17,1.6100608524803,"Haspel-ok",0.583393456476685
"fl108",15,2.05616992869163,"Haspel-ok",1.00283809696356
"fl1080",2,3.70665044227079,"Haspel-ok",0.811486212647542
"fl1081",14,2.63942036597074,"Haspel-ok",1.57114715466119
"fl1082",15,2.59094206303928,"Haspel-ok",1.53760866557323
"fl1083",16,2.04891938651549,"Haspel-ok",1.00944540970384
"fl1084",11,2.03594503998443,"Haspel-ok",0.90510075640037
"fl1085",19,2.23405398941818,"Haspel-ok",1.22570180928129
"fl1086",15,2.22885852038367,"Haspel-ok",1.17552602731127
"fl1087",12,1.88065485377501,"Haspel-ok",0.77423524423904
"fl1088",6,2.36946190403189,"Haspel-ok",0.993236777748942
"fl1089",20,2.3553009242707,"Haspel-ok",1.35512317566406
"fl109",2,4.55250905328505,"Haspel-ok",1.10663132976599
"fl1090",25,2.07597975383346,"Haspel-ok",1.1154093527026
"fl1091",21,2.37348471726008,"Haspel-ok",1.38287235290825
"fl1092",3,2.42424242424242,"Haspel-ok",0.48708948328909
"fl1093",6,1.90265930757652,"Haspel-ok",0.528366229030402
"fl1094",7,2.44079356508067,"Haspel-ok",1.14204097999645
"fl1095",5,2.74700286046419,"Haspel-ok",1.2575629964764
"fl1096",14,2.76330136842796,"Haspel-ok",1.69502555386262
"fl1097",10,2.56010271945121,"Haspel-ok",1.39979209616745
"fl1098",15,2.19936869735136,"Haspel-ok",1.14603630310434
"fl1099",2,4.00225963168004,"Haspel-ok",0.933737728793209
"fl11",10,3.05364589539475,"Haspel-ok",1.89317777939489
"fl110",4,1.87298720329886,"Haspel-ok",0.230366025324143
"fl1100",9,2.72912435801007,"Haspel-ok",1.53288492250277
"fl1101",6,2.92516221914275,"Haspel-ok",1.54658830858421
"fl1102",10,2.02725587742932,"Haspel-ok",0.867286588990376
"fl1103",6,3.05732484076433,"Haspel-ok",1.67818406711672
"fl1104",1,4.13457337244867,"Haspel-ok",0.030466453569879
"fl1105",11,1.67741397262496,"Haspel-ok",0.546620070490717
"fl1106",12,1.78822728805856,"Haspel-ok",0.681807818494703
"fl1107",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl1108",19,2.1177313420435,"Haspel-ok",1.1093861516237
"fl1109",14,2.94551264541496,"Haspel-ok",1.87723362616577
"fl111",22,2.01935744006603,"Haspel-ok",1.03554749665121
"fl1110",17,1.87758314288769,"Haspel-ok",0.850233715377426
"fl1111",3,2.84871591971801,"Haspel-ok",0.877224917769549
"fl1112",20,2.44363645283994,"Haspel-ok",1.44345415871172
"fl1113",7,2.26765557953214,"Haspel-ok",0.969315784784076
"fl1114",11,1.83464833018891,"Haspel-ok",0.703826014455389
"fl1115",6,2.91066614005314,"Haspel-ok",1.53215732062277
"fl1116",1,5.17602283539486,"Haspel-ok",0.260550089249321
"fl1117",5,3.10726854064387,"Haspel-ok",1.61443708774517
"fl1118",10,2.25327494328425,"Haspel-ok",1.093120244048
"fl1119",4,3.9239071456584,"Haspel-ok",2.22751345709372
"fl112",13,1.72094250451133,"Haspel-ok",0.634938905736512
"fl1120",13,2.26150200710065,"Haspel-ok",1.17549840759686
"fl1121",20,1.60474118746266,"Haspel-ok",0.604655645509025
"fl1122",7,3.0605669227109,"Haspel-ok",1.76043319981113
"fl1123",16,1.75254544881243,"Haspel-ok",0.713175785722383
"fl1124",21,2.11833039293481,"Haspel-ok",1.12805122095969
"fl1125",13,2.40120096070721,"Haspel-ok",1.31519736111247
"fl1126",3,5.03786369071343,"Haspel-ok",2.19507681531224
"fl1127",11,1.50773562402957,"Haspel-ok",0.376998971451163
"fl1128",18,1.61146792873882,"Haspel-ok",0.593590968919167
"fl1129",16,4.52605531500684,"Haspel-ok",3.48603784887815
"fl113",9,2.43127765588723,"Haspel-ok",1.23537033715137
"fl1130",19,2.02836775330412,"Haspel-ok",1.02002901542625
"fl1131",23,1.7865786335607,"Haspel-ok",0.810896521244741
"fl1132",13,1.96892524487289,"Haspel-ok",0.882921645652838
"fl1133",8,1.92831712219998,"Haspel-ok",0.68812326811892
"fl1134",19,1.95770488722778,"Haspel-ok",0.949372111602624
"fl1135",12,1.92138666226763,"Haspel-ok",0.814967001126207
"fl1136",12,2.83101764012378,"Haspel-ok",1.72427633677991
"fl1137",12,2.09810346603436,"Haspel-ok",0.991683630093719
"fl1138",17,2.19786060241714,"Haspel-ok",1.17010437732242
"fl1139",8,2.17417891823178,"Haspel-ok",0.933727247767389
"fl114",13,2.12342735949837,"Haspel-ok",1.03742376010854
"fl1140",11,2.26381830986897,"Haspel-ok",1.13295857780268
"fl1141",15,2.79786852040395,"Haspel-ok",1.74453477466703
"fl1142",17,1.94275895233482,"Haspel-ok",0.915303685223284
"fl1143",2,3.70665044227079,"Haspel-ok",0.811486212647542
"fl1144",6,2.15743012830171,"Haspel-ok",0.782071675878964
"fl1145",10,2.52532359109244,"Haspel-ok",1.36502712037029
"fl1146",12,2.11727454384918,"Haspel-ok",1.01085469262023
"fl1147",14,2.60972709275807,"Haspel-ok",1.54145456759392
"fl1148",14,2.29591506313658,"Haspel-ok",1.22765181846568
"fl1149",20,2.46465285771435,"Haspel-ok",1.46446956288525
"fl115",11,2.06249283401672,"Haspel-ok",0.931646361732533
"fl1150",9,3.52742925756423,"Haspel-ok",2.33055117873628
"fl1151",16,2.45043978478544,"Haspel-ok",1.410894379993
"fl1152",14,2.46735553531659,"Haspel-ok",1.39908670464011
"fl1153",13,1.79845064945665,"Haspel-ok",0.712447050509374
"fl1154",4,3.72793104202674,"Haspel-ok",2.03824048315463
"fl1155",10,1.67400716171836,"Haspel-ok",0.514511506493589
"fl1156",20,1.4049955706987,"Haspel-ok",0.404992148043376
"fl1157",19,2.60949520777629,"Haspel-ok",1.60112739650004
"fl1158",8,1.82901482610503,"Haspel-ok",0.588986097688075
"fl1159",11,2.03961802354785,"Haspel-ok",0.908773429527335
"fl116",7,2.62070433021015,"Haspel-ok",1.32155850314515
"fl1160",16,1.62394172278796,"Haspel-ok",0.584650221249232
"fl1161",6,1.97689252998463,"Haspel-ok",0.60227281853801
"fl1162",18,2.77545797311009,"Haspel-ok",1.7575347632738
"fl1163",12,2.23731323127412,"Haspel-ok",1.13089329610195
"fl1164",21,2.80754514542527,"Haspel-ok",1.81658088842694
"fl1165",18,2.76772559918296,"Haspel-ok",1.74980249356805
"fl1166",5,2.28352520376053,"Haspel-ok",0.798259680077792
"fl1167",9,2.66073664110195,"Haspel-ok",1.46456152126798
"fl1168",1,5.17602283539486,"Haspel-ok",0.260550089249321
"fl1169",2,7.94630872483221,"Haspel-ok",1.54798633138196
"fl117",6,1.82257507766655,"Haspel-ok",0.448573548028113
"fl1170",17,2.26580452269903,"Haspel-ok",1.23798904467676
"fl1171",13,2.17060229996423,"Haspel-ok",1.0845987005322
"fl1172",16,2.24874238713398,"Haspel-ok",1.20922693435989
"fl1173",1,4.28164000080908,"Haspel-ok",0.070596952077156
"fl1174",13,2.2480576810963,"Haspel-ok",1.16205408160242
"fl1175",10,2.39554317548747,"Haspel-ok",1.23530654964934
"fl1176",10,2.35081506840659,"Haspel-ok",1.190602090157
"fl1177",7,3.42411644178116,"Haspel-ok",2.12317031248244
"fl1178",18,2.03135039809592,"Haspel-ok",1.01344450525164
"fl1179",19,2.05726984005972,"Haspel-ok",1.04892889500602
"fl118",25,1.80325382323368,"Haspel-ok",0.845389719822986
"fl1180",9,2.91394788096454,"Haspel-ok",1.71756024029597
"fl1181",12,1.90383433217911,"Haspel-ok",0.797414692629315
"fl1182",7,2.76118190189494,"Haspel-ok",1.46172103920237
"fl1183",12,2.2737399415276,"Haspel-ok",1.16731998429657
"fl1184",16,1.85491972878283,"Haspel-ok",0.815505463232494
"fl1185",3,3.73418031780742,"Haspel-ok",1.63858114010983
"fl1186",2,4.55250905328505,"Haspel-ok",1.10663132976599
"fl1187",2,3.70665044227079,"Haspel-ok",0.811486212647542
"fl1188",5,2.85054689614546,"Haspel-ok",1.36015258104649
"fl1189",9,2.39297000397665,"Haspel-ok",1.19710974196253
"fl119",20,2.13044555273687,"Haspel-ok",1.1302825806127
"fl1190",20,2.02986491420195,"Haspel-ok",1.02971064068976
"fl1191",7,1.92428105230059,"Haspel-ok",0.626727502615027
"fl1192",2,3.70665044227079,"Haspel-ok",0.811486212647542
"fl1193",21,2.23996276434892,"Haspel-ok",1.24950779750766
"fl1194",7,1.99560612526859,"Haspel-ok",0.697849287338594
"fl1195",24,1.99910673010467,"Haspel-ok",1.03060323324678
"fl1196",26,2.15137440904706,"Haspel-ok",1.18836845413168
"fl1197",2,3.80952380952381,"Haspel-ok",0.856796712591418
"fl1198",9,3.52191232632377,"Haspel-ok",2.32503923002218
"fl1199",9,2.08118732510734,"Haspel-ok",0.885466286008556
"fl12",10,1.77275734910538,"Haspel-ok",0.613160399018172
"fl120",2,7.94630872483221,"Haspel-ok",1.54798633138196
"fl1200",10,2.59360992378822,"Haspel-ok",1.43328631500489
"fl1201",13,1.82028009320307,"Haspel-ok",0.734276494213794
"fl1202",9,1.58590920913216,"Haspel-ok",0.390866148428335
"fl1203",17,2.16443988351089,"Haspel-ok",1.13671540204065
"fl1204",22,2.56830034708659,"Haspel-ok",1.58398118780216
"fl1205",4,2.64531207262151,"Haspel-ok",0.985757528386464
"fl1206",13,2.35891289252951,"Haspel-ok",1.2729092929602
"fl1207",16,2.31386890443507,"Haspel-ok",1.27434274399806
"fl1208",8,2.31835450055742,"Haspel-ok",1.07770271175125
"fl1209",5,3.35200493522517,"Haspel-ok",1.85677818544252
"fl121",10,2.30531615091037,"Haspel-ok",1.14512912262525
"fl1210",20,2.23714460818742,"Haspel-ok",1.23697395453543
"fl1211",10,1.88042077873789,"Haspel-ok",0.720634243406102
"fl1212",13,3.29879699616087,"Haspel-ok",2.21259377856872
"fl1213",6,2.52450803730624,"Haspel-ok",1.14763533563165
"fl1214",6,3.12798250457709,"Haspel-ok",1.7485316580041
"fl1215",15,2.80926073978846,"Haspel-ok",1.75592697726162
"fl1216",13,2.15252937878796,"Haspel-ok",1.06652577937166
"fl1217",2,4.00225963168004,"Haspel-ok",0.933737728793209
"fl1218",11,1.72607605575618,"Haspel-ok",0.595271756227776
"fl1219",19,2.56820019581262,"Haspel-ok",1.55983373552041
"fl122",15,1.48884357388744,"Haspel-ok",0.435517606598997
"fl1220",16,1.77123169273393,"Haspel-ok",0.731852957661553
"fl1221",3,2.9059149537255,"Haspel-ok",0.929091826075571
"fl1222",9,2.10967722675288,"Haspel-ok",0.913939523338203
"fl1223",9,2.44807664656003,"Haspel-ok",1.25214639388197
"fl1224",24,2.00869380484762,"Haspel-ok",1.04014859436217
"fl1225",13,1.49681973373256,"Haspel-ok",0.410816135822566
"fl1226",10,2.36536291927683,"Haspel-ok",1.20514205706711
"fl1227",21,2.1604699527489,"Haspel-ok",1.17012574206273
"fl1228",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl1229",2,4.55250905328505,"Haspel-ok",1.10663132976599
"fl123",21,2.3746327331515,"Haspel-ok",1.38401914710576
"fl1230",5,2.02235611939163,"Haspel-ok",0.539328515081932
"fl1231",15,1.49558497597058,"Haspel-ok",0.442258850666788
"fl1232",6,3.08211571883385,"Haspel-ok",1.70286322941858
"fl1233",13,1.8283813377133,"Haspel-ok",0.742377738709065
"fl1234",9,3.19896382208354,"Haspel-ok",2.00240123956441
"fl1235",9,2.14790994039985,"Haspel-ok",0.952151440552923
"fl1236",3,5.17602283539486,"Haspel-ok",2.22509644787077
"fl1237",9,1.91510078238098,"Haspel-ok",0.7195031551563
"fl1238",7,3.17236721501279,"Haspel-ok",1.87198781924001
"fl1239",11,1.72607605575618,"Haspel-ok",0.595271756227776
"fl124",8,2.11113284905927,"Haspel-ok",0.870733417031327
"fl1240",13,2.02365977227312,"Haspel-ok",0.937656172986523
"fl1241",13,2.07848122530558,"Haspel-ok",0.99247762595969
"fl1242",3,4.10282579575174,"Haspel-ok",1.87840900348644
"fl1243",12,1.69407336132344,"Haspel-ok",0.5876540796176
"fl1244",18,2.34743116491352,"Haspel-ok",1.32951554804896
"fl1245",5,3.35200493522517,"Haspel-ok",1.85677818544252
"fl1246",8,3.07079630023063,"Haspel-ok",1.82913916733974
"fl1247",12,2.90016566333953,"Haspel-ok",1.79338424256206
"fl1248",5,8.50796499887817,"Haspel-ok",4.57682576797518
"fl1249",9,2.49250644122044,"Haspel-ok",1.29651839562658
"fl125",2,3.70665044227079,"Haspel-ok",0.811486212647542
"fl1250",11,3.04823475840329,"Haspel-ok",1.91699068360042
"fl1251",8,3.56581745999896,"Haspel-ok",2.32351213333635
"fl1252",6,2.83056186359974,"Haspel-ok",1.45239392318017
"fl1253",2,12.3076923076923,"Haspel-ok",1.72136249760446
"fl1254",2,4.00225963168004,"Haspel-ok",0.933737728793209
"fl1255",11,1.85430690527566,"Haspel-ok",0.723481905578405
"fl1256",4,3.72793104202674,"Haspel-ok",2.03824048315463
"fl1257",13,2.01058086239774,"Haspel-ok",0.924577263126328
"fl1258",17,2.54125945617502,"Haspel-ok",1.51325824746214
"fl1259",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl126",15,2.12477788450103,"Haspel-ok",1.0714457645022
"fl1260",10,2.50248982334555,"Haspel-ok",1.34220304305278
"fl1261",4,4.59165053912082,"Haspel-ok",2.86708858747393
"fl1262",11,2.48022649861243,"Haspel-ok",1.34935692573451
"fl1263",11,2.01942755081153,"Haspel-ok",0.888584694986703
"fl1264",8,2.84538370121467,"Haspel-ok",1.60404113676807
"fl1265",2,4.00225963168004,"Haspel-ok",0.933737728793209
"fl1266",14,2.98918530821966,"Haspel-ok",1.92089151382824
"fl1267",9,1.83938721792574,"Haspel-ok",0.643866970650127
"fl1268",16,1.92336942039626,"Haspel-ok",0.883931094706643
"fl1269",10,2.14837276080921,"Haspel-ok",0.988293574498451
"fl127",17,1.92493602628228,"Haspel-ok",0.89750817619253
"fl1270",10,3.35200493522517,"Haspel-ok",2.19129731876687
"fl1271",3,3.0211169912141,"Haspel-ok",1.03289589137045
"fl1272",21,1.93018772659152,"Haspel-ok",0.940270001703521
"fl1273",6,2.08711208288817,"Haspel-ok",0.712078535399478
"fl1274",8,1.67089075296409,"Haspel-ok",0.431184359091706
"fl1275",21,1.91929595000546,"Haspel-ok",0.929403626427963
"fl1276",2,3.68451044145745,"Haspel-ok",0.801325254401686
"fl1277",21,2.0410035590126,"Haspel-ok",1.05085729178197
"fl1278",20,1.81893371725713,"Haspel-ok",0.818804625818253
"fl1279",16,2.51802543625114,"Haspel-ok",1.47847182287033
"fl128",19,1.61082123112748,"Haspel-ok",0.602538006245894
"fl1280",23,2.15200608556171,"Haspel-ok",1.17503316709076
"fl1281",9,3.09641084363834,"Haspel-ok",1.89990516439701
"fl1282",4,2.03638793769575,"Haspel-ok",0.390410578080045
"fl1283",3,3.05732484076433,"Haspel-ok",1.0653193801815
"fl1284",18,1.99208993224387,"Haspel-ok",0.974185687777804
"fl1285",10,2.98257314953495,"Haspel-ok",1.82213374397156
"fl1286",7,2.75119419008018,"Haspel-ok",1.45175371486124
"fl1287",11,1.45921240734774,"Haspel-ok",0.3285029994839
"fl1288",17,2.13763691853888,"Haspel-ok",1.10993927568301
"fl1289",3,3.05732484076433,"Haspel-ok",1.0653193801815
"fl129",22,2.08702806007042,"Haspel-ok",1.10312796969502
"fl1290",19,2.56424481460484,"Haspel-ok",1.55587848747803
"fl1291",2,5.49663928304705,"Haspel-ok",1.29972769665242
"fl1292",13,1.89616710225154,"Haspel-ok",0.810163503133867
"fl1293",4,3.59495605655331,"Haspel-ok",1.90954016462173
"fl1294",25,2.03128668987193,"Haspel-ok",1.07106583546725
"fl1295",16,2.22267459653952,"Haspel-ok",1.18316375997082
"fl1296",9,2.95343176325171,"Haspel-ok",1.75701650184783
"fl1297",3,3.05732484076433,"Haspel-ok",1.0653193801815
"fl1298",17,2.89311877078393,"Haspel-ok",1.86496009182144
"fl1299",4,2.29686379320804,"Haspel-ok",0.645295850726745
"fl13",2,3.68451044145745,"Haspel-ok",0.801325254401686
"fl130",6,2.77792063534611,"Haspel-ok",1.39997548177999
"fl1300",13,1.39891172657003,"Haspel-ok",0.312908129426647
"fl1301",2,3.70665044227079,"Haspel-ok",0.811486212647542
"fl1302",24,2.5745995211084,"Haspel-ok",1.60447352785174
"fl1303",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl1304",19,2.2974469860613,"Haspel-ok",1.28909152773782
"fl1305",12,2.78752221557282,"Haspel-ok",1.68080783753005
"fl1306",14,1.89925338420413,"Haspel-ok",0.831011899197827
"fl1307",17,2.31806544381444,"Haspel-ok",1.29020863411973
"fl1308",13,1.52631038604199,"Haspel-ok",0.440306787967898
"fl1309",4,2.0245200899486,"Haspel-ok",0.378781552732448
"fl131",19,1.87358716532345,"Haspel-ok",0.865262756789782
"fl1310",21,1.72497502932185,"Haspel-ok",0.735662171874245
"fl1311",1,4.28164000080908,"Haspel-ok",0.070596952077156
"fl1312",4,4.00225963168004,"Haspel-ok",2.30303194490005
"fl1313",8,2.29611680868376,"Haspel-ok",1.05550468095671
"fl1314",18,1.82837967930785,"Haspel-ok",0.81048402963561
"fl1315",11,1.76869097743544,"Haspel-ok",0.637878875365776
"fl1316",10,2.44312142113124,"Haspel-ok",1.28286145031952
"fl1317",8,2.47709901644527,"Haspel-ok",1.23620551886291
"fl1318",16,2.95625929238169,"Haspel-ok",1.91666649920675
"fl1319",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl132",17,2.95174609027805,"Haspel-ok",1.92356677128395
"fl1320",14,2.22144438308779,"Haspel-ok",1.15318408230122
"fl1321",6,3.0923125686475,"Haspel-ok",1.713015065312
"fl1322",13,2.29861367598206,"Haspel-ok",1.21261007645207
"fl1323",14,1.95981499019542,"Haspel-ok",0.891568930597236
"fl1324",16,2.24302002866995,"Haspel-ok",1.2035055721085
"fl1325",21,2.93036208240919,"Haspel-ok",1.93932683721526
"fl1326",7,2.82267918868425,"Haspel-ok",1.52309867999761
"fl1327",10,2.34670404380914,"Haspel-ok",1.18649332848596
"fl1328",2,12.3076923076923,"Haspel-ok",1.72136249760446
"fl1329",6,2.16820460561447,"Haspel-ok",0.792801450070031
"fl133",1,4.28164000080908,"Haspel-ok",0.070596952077156
"fl1330",6,3.49854968733519,"Haspel-ok",2.11746682616398
"fl1331",11,1.56364907042783,"Haspel-ok",0.432888595632404
"fl1332",1,12.3076923076923,"Haspel-ok",0.721659739300894
"fl1333",14,2.77443033442566,"Haspel-ok",1.70615430450028
"fl1334",14,1.71822716238895,"Haspel-ok",0.650004433478601
"fl1335",4,3.81161892635834,"Haspel-ok",2.11912977114868
"fl1336",5,3.67597393331114,"Haspel-ok",2.17746007572637
"fl1337",14,2.04440967834089,"Haspel-ok",0.97615817894556
"fl1338",21,2.35325838009162,"Haspel-ok",1.36266787761987
"fl1339",16,1.46978902858961,"Haspel-ok",0.430652716500373
"fl134",19,2.08948798021537,"Haspel-ok",1.08114471383662
"fl1340",12,2.39103479571048,"Haspel-ok",1.2846147759491
"fl1341",5,2.23799380116807,"Haspel-ok",0.753112682845297
"fl1342",8,2.45592432960768,"Haspel-ok",1.21505942560619
"fl1343",22,2.00791076490265,"Haspel-ok",1.02411724733339
"fl1344",2,4.55250905328505,"Haspel-ok",1.10663132976599
"fl1345",9,2.08150762818745,"Haspel-ok",0.885786395780581
"fl1346",11,2.01375447523741,"Haspel-ok",0.882912122113213
"fl1347",2,3.64584109017798,"Haspel-ok",0.783222284044177
"fl1348",12,2.04979002496306,"Haspel-ok",0.943370230306957
"fl1349",6,2.19052001840773,"Haspel-ok",0.815028027782992
"fl135",8,2.8668455095581,"Haspel-ok",1.62546923935226
"fl1350",5,2.9404633463051,"Haspel-ok",1.44922079348473
"fl1351",12,1.6571574705807,"Haspel-ok",0.550738280059451
"fl1352",14,2.57833867233326,"Haspel-ok",1.51006690182406
"fl1353",16,2.02264865013665,"Haspel-ok",0.983181379985759
"fl1354",17,2.97033541421594,"Haspel-ok",1.94214981091148
"fl1355",13,2.29305544547829,"Haspel-ok",1.20705184595212
"fl1356",3,3.05732484076433,"Haspel-ok",1.0653193801815
"fl1357",3,4.10282579575174,"Haspel-ok",1.87840900348644
"fl1358",15,1.96630038013269,"Haspel-ok",0.912968991556899
"fl1359",2,2.98556974622657,"Haspel-ok",0.4028267876863
"fl136",12,1.99474794026261,"Haspel-ok",0.888328198113125
"fl1360",8,3.0913590268718,"Haspel-ok",1.84967701160969
"fl1361",5,3.35200493522517,"Haspel-ok",1.85677818544252
"fl1362",5,3.67597393331114,"Haspel-ok",2.17746007572637
"fl1363",16,2.43873029890489,"Haspel-ok",1.39918639687623
"fl1364",20,2.19596065624239,"Haspel-ok",1.19579280508757
"fl1365",19,2.78821724897837,"Haspel-ok",1.77984431350041
"fl1366",20,2.06716548044793,"Haspel-ok",1.06700778972774
"fl1367",17,2.32119515578419,"Haspel-ok",1.29333597685478
"fl1368",8,2.80737247048684,"Haspel-ok",1.56609186788629
"fl1369",11,2.09369138146615,"Haspel-ok",0.962842491312738
"fl137",11,2.05662349306542,"Haspel-ok",0.925777493863923
"fl1370",5,5.49899152884227,"Haspel-ok",3.97857957485519
"fl1371",5,3.41099216792207,"Haspel-ok",1.91517687121168
"fl1372",11,2.20259619066959,"Haspel-ok",1.07173996374273
"fl1373",5,2.22611574635823,"Haspel-ok",0.741342643301022
"fl1374",13,2.23966011678553,"Haspel-ok",1.15365651729795
"fl1375",4,3.59495605655331,"Haspel-ok",1.90954016462173
"fl1376",3,3.05732484076433,"Haspel-ok",1.0653193801815
"fl1377",16,2.26765600064495,"Haspel-ok",1.22813732122039
"fl1378",7,2.63449827392266,"Haspel-ok",1.33531858100413
"fl1379",18,2.04027307609988,"Haspel-ok",1.02236682628604
"fl138",9,1.87353740012967,"Haspel-ok",0.677980112510202
